id,user_id,type,title,body,link_url,read_at,created_at
162,8e2c034f-8441-4355-ba6a-40e61a804cb8,proposal_received,Travel proposal in progress,We're working on your travel proposal. You'll receive flight options soon.,/proposals/51,,2026-04-24 02:41:12.095035
163,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_completed,Concierge call completed,Your concierge call has been completed (1 min).,/call-history,,2026-04-24 02:42:41.101982
164,8e2c034f-8441-4355-ba6a-40e61a804cb8,proposal_received,New travel proposal ready,"Based on your concierge call, we've prepared a flight proposal for your trip to Denver.",/proposals/52,,2026-04-24 02:42:46.048365
165,9d44b97a-20f3-4e74-a40c-cc2370969e8f,call_request,Call request submitted,Your call request has been submitted.,/call-history,,2026-04-24 02:48:14.226091
166,9d44b97a-20f3-4e74-a40c-cc2370969e8f,proposal_received,Travel proposal in progress,We're working on your travel proposal. You'll receive flight options soon.,/proposals/53,,2026-04-24 02:48:21.912539
167,9d44b97a-20f3-4e74-a40c-cc2370969e8f,call_completed,Concierge call completed,Your concierge call has been completed.,/call-history,,2026-04-24 02:49:11.054597
168,9d44b97a-20f3-4e74-a40c-cc2370969e8f,proposal_received,No flights found for your trip,We couldn't find Economy flights for MHT → MDW on 2026-06-18. Try different dates or preferences.,/proposals/54,,2026-04-24 02:49:13.095488
169,9d44b97a-20f3-4e74-a40c-cc2370969e8f,call_request,Call request submitted,Your call request has been submitted.,/call-history,,2026-04-24 02:49:15.039802
170,9d44b97a-20f3-4e74-a40c-cc2370969e8f,call_completed,Concierge call completed,Your concierge call has been completed (1 min).,/call-history,,2026-04-24 02:51:52.624992
171,9d44b97a-20f3-4e74-a40c-cc2370969e8f,proposal_received,New travel proposal ready,"Based on your concierge call, we've prepared a flight proposal for your trip to Chicago.",/proposals/55,,2026-04-24 02:51:57.903927
172,9d44b97a-20f3-4e74-a40c-cc2370969e8f,proposal_approved,Proposal approved,"You approved ""Trip to Chicago"".",/proposals/55,,2026-04-24 03:02:30.4024
173,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_request,Call request submitted,Your call request has been submitted.,/call-history,,2026-04-24 18:08:42.389808
174,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_completed,Concierge call completed,Your concierge call has been completed (1 min).,/call-history,,2026-04-24 18:11:44.373074
175,8e2c034f-8441-4355-ba6a-40e61a804cb8,proposal_received,New travel proposal ready,"Based on your concierge call, we've prepared a flight proposal for your trip to Los Angeles.",/proposals/57,,2026-04-24 18:12:08.275341
176,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_request,Call request submitted,Your call request has been submitted.,/call-history,,2026-04-24 22:15:01.636495
177,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_completed,Concierge call completed,Your concierge call has been completed.,/call-history,,2026-04-24 22:15:20.348585
178,8e2c034f-8441-4355-ba6a-40e61a804cb8,proposal_received,Travel proposal in progress,We're working on your travel proposal. You'll receive flight options soon.,/proposals/58,,2026-04-24 22:15:20.62442
179,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_request,Call request submitted,Your call request has been submitted.,/call-history,,2026-04-24 22:21:11.722553
180,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_completed,Concierge call completed,Your concierge call has been completed.,/call-history,,2026-04-24 22:21:30.41983
181,8e2c034f-8441-4355-ba6a-40e61a804cb8,proposal_received,Travel proposal in progress,We're working on your travel proposal. You'll receive flight options soon.,/proposals/59,,2026-04-24 22:21:30.68515
182,ccf621a9-6b2a-46d3-9290-fc7b9f7ac6ef,welcome,Welcome to Travnr!,Your concierge call results have been linked to your account. Check your call history and proposals.,/call-history,,2026-04-24 22:48:44.602994
183,ccf621a9-6b2a-46d3-9290-fc7b9f7ac6ef,proposal_received,Travel proposal in progress,We're working on your travel proposal. You'll receive flight options soon.,/proposals/60,,2026-04-24 22:48:44.764192
184,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_request,Call request submitted,Your call request has been submitted.,/call-history,,2026-04-27 14:08:54.661425
185,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_completed,Concierge call completed,Your concierge call has been completed (1 min).,/call-history,,2026-04-27 14:10:50.279883
186,8e2c034f-8441-4355-ba6a-40e61a804cb8,proposal_received,New travel proposal ready,"Based on your concierge call, we've prepared a flight proposal for your trip to Denver.",/proposals/62,,2026-04-27 14:11:12.788918
187,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_request,Call request submitted,Your call request has been submitted.,/call-history,,2026-04-27 15:02:28.081293
188,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_request,Call request submitted,Your call request has been submitted.,/call-history,,2026-04-27 15:03:49.689191
189,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_completed,Concierge call completed,Your concierge call has been completed.,/call-history,,2026-04-27 15:05:28.383246
190,8e2c034f-8441-4355-ba6a-40e61a804cb8,proposal_received,Travel proposal in progress,We're working on your travel proposal. You'll receive flight options soon.,/proposals/63,,2026-04-27 15:05:28.611454
191,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_completed,Concierge call completed,Your concierge call has been completed (1 min).,/call-history,,2026-04-27 15:06:02.643629
192,8e2c034f-8441-4355-ba6a-40e61a804cb8,proposal_received,New travel proposal ready,"Based on your concierge call, we've prepared a flight proposal for your trip to Boston.",/proposals/64,,2026-04-27 15:07:15.186342
193,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_request,Call request submitted,Your call request has been submitted.,/call-history,,2026-04-27 16:44:48.122975
194,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_completed,Concierge call completed,Your concierge call has been completed.,/call-history,,2026-04-27 16:48:38.131097
195,8e2c034f-8441-4355-ba6a-40e61a804cb8,proposal_received,New travel proposal ready,"Based on your concierge call, we've prepared a flight proposal for your trip to Boston.",/proposals/65,,2026-04-27 16:49:37.818181
196,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_request,Call request submitted,Your call request has been submitted.,/call-history,,2026-05-01 20:21:53.207611
197,8e2c034f-8441-4355-ba6a-40e61a804cb8,call_completed,Concierge call completed,Your concierge call has been completed (1 min).,/call-history,,2026-05-01 20:24:01.144747
198,8e2c034f-8441-4355-ba6a-40e61a804cb8,proposal_received,New travel proposal ready,"Based on your concierge call, we've prepared a flight proposal for your trip to Chicago.",/proposals/66,,2026-05-01 20:24:15.299244
199,f704ef3e-5a2d-48fa-bfa6-dcec2b4e8e4e,call_request,Call request submitted,Your call request has been submitted.,/call-history,,2026-05-03 10:23:03.636007
200,f704ef3e-5a2d-48fa-bfa6-dcec2b4e8e4e,call_completed,Concierge call completed,Your concierge call has been completed.,/call-history,,2026-05-03 10:24:37.411841
201,f704ef3e-5a2d-48fa-bfa6-dcec2b4e8e4e,proposal_received,New travel proposal ready,"Based on your concierge call, we've prepared a flight proposal for your trip to Boston.",/proposals/67,,2026-05-03 10:24:57.352837
202,f704ef3e-5a2d-48fa-bfa6-dcec2b4e8e4e,manual_booking_pending,Booking received — being processed,Your payment was received. Our concierge team is finalizing your booking and will email you shortly with your confirmation.,/billing,,2026-05-03 10:28:19.200699
203,f704ef3e-5a2d-48fa-bfa6-dcec2b4e8e4e,payment_confirmed,Booking confirmed!,Your flight has been booked. Booking reference: ABC123,/billing,,2026-05-03 10:30:48.594229
204,f704ef3e-5a2d-48fa-bfa6-dcec2b4e8e4e,trip_cancel_requested,Cancellation request received,Your cancel request for booking ABC123 was submitted. We'll be in touch shortly.,/trips,,2026-05-03 10:34:09.568782
205,9de388f0-8734-41f8-9a89-cb85c6c6ffd2,welcome,Welcome to Travnr!,Your concierge call results have been linked to your account. Check your call history and proposals.,/call-history,,2026-05-08 15:24:17.942339
206,9de388f0-8734-41f8-9a89-cb85c6c6ffd2,proposal_received,New travel proposal ready,"Based on your concierge call, we've prepared a flight proposal for your trip to Miami.",/proposals/69,,2026-05-08 15:24:53.278307
207,f704ef3e-5a2d-48fa-bfa6-dcec2b4e8e4e,call_request,Call request submitted,Your call request has been submitted.,/call-history,,2026-05-09 00:36:24.739628
208,f704ef3e-5a2d-48fa-bfa6-dcec2b4e8e4e,call_completed,Concierge call completed,Your concierge call has been completed.,/call-history,,2026-05-09 00:37:30.471665
209,f704ef3e-5a2d-48fa-bfa6-dcec2b4e8e4e,proposal_received,New travel proposal ready,"Based on your concierge call, we've prepared a flight proposal for your trip to Boston.",/proposals/71,,2026-05-09 00:37:57.360581
210,f704ef3e-5a2d-48fa-bfa6-dcec2b4e8e4e,call_request,Call request submitted,Your call request has been submitted.,/call-history,,2026-05-09 18:18:17.913751
211,f704ef3e-5a2d-48fa-bfa6-dcec2b4e8e4e,call_completed,Concierge call completed,Your concierge call has been completed.,/call-history,,2026-05-09 18:26:17.507157
212,f704ef3e-5a2d-48fa-bfa6-dcec2b4e8e4e,proposal_received,New travel proposal ready,"Based on your concierge call, we've prepared a flight proposal for your trip to Boston.",/proposals/72,,2026-05-09 18:26:41.748814
213,ae3924e1-cd8f-4ba7-bb02-9d9ea3a9b743,proposal_received,Travel proposal in progress,We're working on your travel proposal. You'll receive flight options soon.,/proposals/73,2026-06-04 01:28:19.459,2026-06-04 01:27:49.472789
214,ae3924e1-cd8f-4ba7-bb02-9d9ea3a9b743,welcome,Welcome to Travnr!,Your concierge call results have been linked to your account. Check your call history and proposals.,/call-history,2026-06-04 01:28:19.459,2026-06-04 01:27:49.482692
216,fde38de5-67e5-43eb-9910-010c3b63313e,proposal_received,New travel proposal ready,"Based on your concierge call, we've prepared a flight proposal for your trip to San Francisco.",/proposals/74,2026-06-15 22:17:43.122,2026-06-15 22:17:29.680136
215,fde38de5-67e5-43eb-9910-010c3b63313e,welcome,Welcome to Travnr!,Your concierge call results have been linked to your account. Check your call history and proposals.,/call-history,2026-06-15 22:17:44.183,2026-06-15 22:17:21.323219
217,fde38de5-67e5-43eb-9910-010c3b63313e,call_request,Call request submitted,Your call request has been submitted.,/call-history,,2026-06-16 03:43:13.171529
218,fde38de5-67e5-43eb-9910-010c3b63313e,call_completed,Concierge call completed,Your concierge call has been completed.,/call-history,,2026-06-16 03:44:28.042588
219,fde38de5-67e5-43eb-9910-010c3b63313e,proposal_received,New travel proposal ready,"Based on your concierge call, we've prepared a flight proposal for your trip to Toronto.",/proposals/75,,2026-06-16 03:44:59.137067
220,ae3094c4-1345-4f7d-ad64-132378511d1a,welcome,Welcome to Travnr!,Your concierge call results have been linked to your account. Check your call history and proposals.,/call-history,,2026-06-22 00:59:27.319848
221,ae3094c4-1345-4f7d-ad64-132378511d1a,proposal_received,New travel proposal ready,"Based on your concierge call, we've prepared a flight proposal for your trip to Panama City.",/proposals/76,,2026-06-22 00:59:41.970509
