id,monitored_flight_id,heuristic_score,signals,tail_number,equipment_type,scored_at,tier,flight_number,carrier_iata,origin_iata,destination_iata,departure_date,departure_time,resolved_status,resolved_delay_minutes,departure_hour,day_of_week,month
1251,60,13,"{""horizon"": ""medium"", ""signals"": {""horizon"": ""medium"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 3, ""originWeather"": 1, ""timeOfDayRisk"": 3, ""atcGroundDelay"": 0, ""connectionRisk"": 4, ""historicalRisk"": 3, ""destinationWeather"": 1, ""hoursUntilDeparture"": 5.634911388888889, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""Scheduled"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-05 01:51Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 288, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 25000, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 6, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 10}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": 5.634911388888889}",,Airbus A321,2026-06-04 15:12:58.621797,green,AA1797,AA,DFW,LAS,2026-06-04,20:51,Arrived,0,20,3,6
1252,62,13,"{""horizon"": ""medium"", ""signals"": {""horizon"": ""medium"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 3, ""originWeather"": 1, ""timeOfDayRisk"": 3, ""atcGroundDelay"": 0, ""connectionRisk"": 4, ""historicalRisk"": 3, ""destinationWeather"": 1, ""hoursUntilDeparture"": 7.416659444444444, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""Scheduled"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-05 03:38Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 288, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 25000, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 6, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 10}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": 7.416659444444444}",,Embraer 175,2026-06-04 15:13:03.274888,green,AA4065,AA,DFW,CRP,2026-06-04,22:38,Cancelled,0,22,3,6
1253,63,9,"{""horizon"": ""short"", ""signals"": {""horizon"": ""short"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 2, ""originWeather"": 2, ""timeOfDayRisk"": 1, ""atcGroundDelay"": 0, ""connectionRisk"": 2, ""historicalRisk"": 2, ""destinationWeather"": 1, ""hoursUntilDeparture"": 1.6487305555555556, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""Unknown"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-04 20:52Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 304, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 99999, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 6, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 10}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": 1.6487305555555556}",,Boeing 717-200,2026-06-04 15:13:06.381948,green,DL3063,DL,ATL,GPT,2026-06-04,16:52,Arrived,0,16,3,6
1255,65,12,"{""horizon"": ""medium"", ""signals"": {""horizon"": ""medium"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 3, ""originWeather"": 1, ""timeOfDayRisk"": 2, ""atcGroundDelay"": 0, ""connectionRisk"": 4, ""historicalRisk"": 3, ""destinationWeather"": 1, ""hoursUntilDeparture"": 4.596914722222222, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""Scheduled"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-04 23:49Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 288, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 99999, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 6, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 10}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": 4.596914722222222}",,Embraer 175,2026-06-04 15:13:12.683133,green,AA4446,AA,JFK,IND,2026-06-04,19:49,Arrived,0,19,3,6
1256,22,6,"{""horizon"": ""short"", ""signals"": {""horizon"": ""short"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 2, ""originWeather"": 2, ""timeOfDayRisk"": 0, ""atcGroundDelay"": 0, ""connectionRisk"": 0, ""historicalRisk"": 2, ""destinationWeather"": 1, ""hoursUntilDeparture"": -8.237411388888889, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""EnRoute"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-04 10:59Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 288, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 99999, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 6, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 10}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": -8.237411388888889}",N466AN,Airbus A321 NEO,2026-06-04 15:13:17.979278,green,AA2369,AA,JFK,PHX,2026-06-04,06:59,Arrived,0,6,3,6
1257,23,13,"{""horizon"": ""short"", ""signals"": {""horizon"": ""short"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 2, ""originWeather"": 9, ""timeOfDayRisk"": 0, ""atcGroundDelay"": 0, ""connectionRisk"": 0, ""historicalRisk"": 2, ""destinationWeather"": 1, ""hoursUntilDeparture"": -8.2221975, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""EnRoute"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-04 14:00Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 288, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 1100, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 3, ""flightCategory"": ""MVFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 7}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": -8.2221975}",N972UY,Airbus A321,2026-06-04 15:13:23.479675,green,AA2746,AA,LAX,DFW,2026-06-04,07:00,Arrived,0,7,3,6
1258,25,13,"{""horizon"": ""short"", ""signals"": {""horizon"": ""short"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 2, ""originWeather"": 9, ""timeOfDayRisk"": 0, ""atcGroundDelay"": 0, ""connectionRisk"": 0, ""historicalRisk"": 2, ""destinationWeather"": 1, ""hoursUntilDeparture"": -6.224359722222222, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""Scheduled"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-04 16:00Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 128, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 1100, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 3, ""flightCategory"": ""MVFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 7}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": -6.224359722222222}",N37278,Boeing 737 MAX 8,2026-06-04 15:13:32.17878,green,UA2039,UA,LAX,PIT,2026-06-04,09:00,Arrived,0,9,3,6
1260,27,13,"{""horizon"": ""short"", ""signals"": {""horizon"": ""short"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 2, ""originWeather"": 9, ""timeOfDayRisk"": 0, ""atcGroundDelay"": 0, ""connectionRisk"": 1, ""historicalRisk"": 2, ""destinationWeather"": 0, ""hoursUntilDeparture"": -4.927256111111111, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""Scheduled"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-04 17:18Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 304, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 1100, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 3, ""flightCategory"": ""MVFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 7}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""UNKNOWN"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": -4.927256111111111}",N587DT,Airbus A321 NEO,2026-06-04 15:13:40.281436,green,DL615,DL,LAX,CUN,2026-06-04,10:18,Arrived,0,10,3,6
1262,29,35,"{""horizon"": ""short"", ""signals"": {""horizon"": ""short"", ""atcGroundStop"": 20, ""carrierHealth"": 1, ""historicalOtp"": 2, ""originWeather"": 2, ""timeOfDayRisk"": 0, ""atcGroundDelay"": 0, ""connectionRisk"": 0, ""historicalRisk"": 2, ""destinationWeather"": 10, ""hoursUntilDeparture"": -7.730908333333334, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""Arrived"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-04 11:30Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 304, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 99999, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 6, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 10}, ""nasDestination"": {""programs"": [""Ground Stop""], ""hasGroundStop"": true, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""IFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": -7.730908333333334}",N324DX,Airbus A321,2026-06-04 15:13:58.17977,amber,DL1585,DL,ATL,IAH,2026-06-04,07:30,Arrived,0,7,3,6
1263,30,6,"{""horizon"": ""short"", ""signals"": {""horizon"": ""short"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 2, ""originWeather"": 2, ""timeOfDayRisk"": 0, ""atcGroundDelay"": 0, ""connectionRisk"": 0, ""historicalRisk"": 2, ""destinationWeather"": 1, ""hoursUntilDeparture"": -6.199991111111111, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""EnRoute"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-04 13:02Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 304, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 99999, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 6, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 10}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": -6.199991111111111}",N852DN,Airbus A321 NEO,2026-06-04 15:14:04.479805,green,DL1004,DL,ATL,ABQ,2026-06-04,09:02,Arrived,0,9,3,6
1264,32,7,"{""horizon"": ""short"", ""signals"": {""horizon"": ""short"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 2, ""originWeather"": 2, ""timeOfDayRisk"": 0, ""atcGroundDelay"": 0, ""connectionRisk"": 1, ""historicalRisk"": 2, ""destinationWeather"": 1, ""hoursUntilDeparture"": -5.102185833333333, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""Arrived"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-04 14:08Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 304, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 99999, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 6, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 10}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": -5.102185833333333}",N944AT,Boeing 717,2026-06-04 15:14:11.979225,green,DL1743,DL,ATL,TYS,2026-06-04,10:08,Arrived,0,10,3,6
1265,33,7,"{""horizon"": ""short"", ""signals"": {""horizon"": ""short"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 2, ""originWeather"": 2, ""timeOfDayRisk"": 0, ""atcGroundDelay"": 0, ""connectionRisk"": 1, ""historicalRisk"": 2, ""destinationWeather"": 1, ""hoursUntilDeparture"": -2.137026111111111, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""Unknown"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-04 18:06Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 288, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 30000, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 9, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 10}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": -2.137026111111111}",,Embraer 170,2026-06-04 15:14:16.08179,green,AA3612,AA,ORD,LAN,2026-06-04,13:06,Cancelled,0,13,3,6
1266,34,9,"{""horizon"": ""short"", ""signals"": {""horizon"": ""short"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 2, ""originWeather"": 2, ""timeOfDayRisk"": 1, ""atcGroundDelay"": 0, ""connectionRisk"": 2, ""historicalRisk"": 2, ""destinationWeather"": 1, ""hoursUntilDeparture"": -1.0213644444444445, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""Unknown"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-04 19:13Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 128, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 30000, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 9, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 10}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": -1.0213644444444445}",,Boeing 737-900,2026-06-04 15:14:18.579271,green,UA2091,UA,ORD,RDU,2026-06-04,14:13,Arrived,0,14,3,6
1267,35,12,"{""horizon"": ""short"", ""signals"": {""horizon"": ""short"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 2, ""originWeather"": 2, ""timeOfDayRisk"": 0, ""atcGroundDelay"": 0, ""connectionRisk"": 1, ""historicalRisk"": 2, ""destinationWeather"": 6, ""hoursUntilDeparture"": -3.755412222222222, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""Scheduled"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-04 15:29Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 304, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 99999, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 6, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 10}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""MVFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": -3.755412222222222}",N858DZ,Boeing 737,2026-06-04 15:14:23.779952,green,DL2323,DL,JFK,AUS,2026-06-04,11:29,Arrived,0,11,3,6
1268,36,7,"{""horizon"": ""short"", ""signals"": {""horizon"": ""short"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 2, ""originWeather"": 2, ""timeOfDayRisk"": 0, ""atcGroundDelay"": 0, ""connectionRisk"": 1, ""historicalRisk"": 2, ""destinationWeather"": 1, ""hoursUntilDeparture"": -3.6573652777777776, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""Scheduled"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-04 15:35Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 16, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 99999, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 5, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 10}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": -3.6573652777777776}",N8981Q,Boeing 737 MAX 8,2026-06-04 15:14:29.083,green,WN4208,WN,BOS,DEN,2026-06-04,11:35,Arrived,0,11,3,6
1269,38,7,"{""horizon"": ""short"", ""signals"": {""horizon"": ""short"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 2, ""originWeather"": 2, ""timeOfDayRisk"": 0, ""atcGroundDelay"": 0, ""connectionRisk"": 1, ""historicalRisk"": 2, ""destinationWeather"": 1, ""hoursUntilDeparture"": -2.3251969444444445, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""Unknown"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-04 16:55Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 304, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 99999, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 5, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 10}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": -2.3251969444444445}",,Embraer 175,2026-06-04 15:14:32.105746,green,DL5829,DL,BOS,EWR,2026-06-04,12:55,Arrived,0,12,3,6
1270,66,28,"{""horizon"": ""medium"", ""signals"": {""horizon"": ""medium"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 3, ""originWeather"": 7, ""timeOfDayRisk"": 3, ""atcGroundDelay"": 9, ""connectionRisk"": 4, ""historicalRisk"": 3, ""destinationWeather"": 1, ""hoursUntilDeparture"": 6.323493888888889, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""Scheduled"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-05 04:34Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 128, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 1100, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 3, ""flightCategory"": ""MVFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 7}, ""nasDestination"": {""programs"": [""Ground Delay Program""], ""hasGroundStop"": false, ""hasGroundDelay"": true, ""avgDelayMinutes"": 53}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": 6.323493888888889}",,Boeing 737-800,2026-06-04 15:14:39.88237,amber,UA2056,UA,LAX,SFO,2026-06-04,21:34,Arrived,0,21,3,6
1271,68,19,"{""horizon"": ""medium"", ""signals"": {""horizon"": ""medium"", ""atcGroundStop"": 0, ""carrierHealth"": 1, ""historicalOtp"": 3, ""originWeather"": 7, ""timeOfDayRisk"": 3, ""atcGroundDelay"": 0, ""connectionRisk"": 4, ""historicalRisk"": 3, ""destinationWeather"": 1, ""hoursUntilDeparture"": 7.838546388888889, ""inboundAircraftDelay"": 0}, ""cancelled"": false, ""nasOrigin"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""flightStatus"": {""status"": ""Scheduled"", ""cancelled"": false, ""delayMinutes"": 0, ""departureTime"": ""2026-06-05 06:05Z"", ""inboundDelayMinutes"": 0}, ""carrierHealth"": {""reliable"": true, ""sampleSize"": 288, ""avgDelay24h"": 0, ""healthScore"": 1, ""cancellationRate24h"": 0}, ""originWeather"": {""ceilingFt"": 1100, ""gustSpeedKt"": 0, ""hasFreezing"": false, ""windSpeedKt"": 3, ""flightCategory"": ""MVFR"", ""hasThunderstorm"": false, ""visibilityMiles"": 7}, ""nasDestination"": {""programs"": [], ""hasGroundStop"": false, ""hasGroundDelay"": false, ""avgDelayMinutes"": 0}, ""destinationWeather"": {""hasFreezing"": false, ""flightCategory"": ""VFR"", ""hasThunderstorm"": false}, ""hoursUntilDeparture"": 7.838546388888889}",,Boeing 777-300ER,2026-06-04 15:14:42.779955,green,AA73,AA,LAX,SYD,2026-06-04,23:05,Arrived,0,23,3,6
